file,duration,peak,rms,energy,db,zcr,attack_time,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,spectral_flux,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tempo,label
0_15_mic3.wav,3.0,0.284332275390625,0.03154330656822854,47.759049084347986,-30.02185566243734,0.03942091921542553,0.004375,2441.9611923323214,4642.536569148936,3983.9740686241526,0.002094467333771558,1.0023512387561804,-342.3918180683348,170.38962921369162,-11.889119884312004,7.472071272744283,-0.8585976156422722,11.131025292722356,9.211602696357492,-7.927608753466551,-1.4856055909971104,5.795592205774846,3.0368079596188338,-1.9082282743621728,-0.05207686201351612,9.08365633764211,8.052658718725235,10.495737661896078,12.668537079463587,17.849812022909322,14.12157615374493,18.313561529454976,0.7359347378580442,0.8496803097262373,0.9095879629138482,0.7967485612071387,0.7413367096566117,0.7338247745201883,0.7514570083262551,0.746492635027002,0.7274447634494434,0.7129357669734364,0.7002053331492698,0.7158983868065181,[148.02631579],to_label
0_15_mic4.wav,3.0,0.3323974609375,0.041707310847202854,83.49598934904982,-27.595756222952165,0.02873933399822695,0.006020833333333334,1894.7556838257126,2989.029255319149,3585.3464962716725,0.0008676191443413957,1.0012555185026486,-335.23883582867836,184.6657408020824,0.84590168348851,5.415023497691504,-2.4985381913797644,10.07459739721795,8.682511324599453,-3.642249598739888,0.5248495590256383,2.2839476990436443,0.484849497541436,0.29379835828556905,2.8143406842268117,10.03743670306352,8.23489644237497,10.695521577976733,12.12365684207367,18.615585501057197,15.642352837303228,17.867136270560373,0.7557516764101363,0.8006463623353322,0.8123299154259994,0.7767242637239998,0.8118335902008529,0.7904644857705512,0.8094449747425232,0.8331788413864225,0.8154169179280832,0.710562473319582,0.6469098214287001,0.7186056249655223,[112.5],to_label
0_16_mic1.wav,3.0,0.282989501953125,0.026233273712417213,33.032863184188805,-31.62295018746355,0.03588347739361702,1.678625,2422.4430646406577,4141.954787234043,4294.057279778962,0.002435407593284777,1.0104014134961241,-371.10254667565874,171.46462525169588,5.091956789516771,-1.925859588711243,2.607805621401179,14.192534100669521,5.55751214441778,-7.2732895875405115,-2.547731840631057,4.829053641971064,4.1311505397584485,-0.733404383054968,-0.4246383012976952,9.426750432216235,7.880867606858814,10.4085193622658,12.477215332487555,19.530359029116944,15.586757962610827,17.041609183672445,0.804792695560595,0.8623917455702038,0.8305446300782066,0.7600752793767298,0.7013650526425246,0.7221614736136606,0.7784718599719228,0.7574457527707625,0.7808533850398345,0.7522714147433861,0.6994652673335452,0.7820225951492535,[85.22727273],to_label
0_16_mic2.wav,3.0,0.343231201171875,0.03156989006895091,47.83958203035096,-30.014538607386463,0.030141843971631204,1.6235833333333334,2072.3721244520384,3013.13164893617,3965.5396822973235,0.0014053401503439163,1.0208045225162368,-360.87097996819557,181.90684046244013,7.653096422849864,0.7259105395930854,5.1421272808766405,13.37372198963145,7.786821763127188,-5.43765443306763,-2.3716687578501765,4.732579469105139,5.494704630481312,0.011098101254518256,0.11453379857575484,9.147048704778806,8.173522999227558,10.630579343198484,12.707597201489945,19.258145378528546,14.70881429320582,16.494474938809624,0.7857890542025433,0.878110035182722,0.8165493597938325,0.7169756974212951,0.7269528906335379,0.7718708719662386,0.7833614513566591,0.7662242508388,0.7726980458292441,0.7376570936589972,0.7301439278661401,0.7409512645708668,[55.14705882],to_label
0_16_mic3.wav,3.0,0.271820068359375,0.024538895832444074,28.903555616425972,-32.202899658774314,0.03915426917109929,1.6954583333333333,2470.221468655894,4266.373005319149,4201.330876427806,0.002974741247840856,1.0077748902110977,-361.08489141976975,169.825423589573,-5.542167319082601,0.7487489295465712,1.511399086783344,10.256458905770923,9.026848917552247,-4.458610300466138,-4.661629040074173,3.6995023646753955,4.258688307760131,0.8473107816572133,0.7789874969377056,8.632759884914103,7.976021967867187,10.404198560717157,12.42550264630078,18.965245790438672,14.562852575235217,16.847466304069883,0.7611014586549735,0.8504404284174867,0.876354788941875,0.771100514828651,0.727673356365731,0.7371808199348173,0.7789325257756727,0.770960116666972,0.7795385709835707,0.75916201798474,0.7278160430562739,0.7528966483512141,[170.45454545],to_label
0_16_mic4.wav,3.0,0.30316162109375,0.031893924803920094,48.826677091109254,-29.925840680529653,0.03062666223404255,1.6335625,2037.2089306577348,2873.4208776595747,3875.41076298779,0.0015192069839266367,1.009381699256387,-353.4134701701526,183.52768459872078,7.203084319699487,-1.8687976371467299,-2.7793688622529653,8.484552227722139,9.82295765233647,0.7271162062198449,-2.0131912272336203,0.1014635151300005,0.6942403624049419,1.342694587947712,3.121574897935428,8.681618416874766,8.25035559907723,10.456307569714784,12.446527938740035,20.03049593892693,15.67622331673389,16.555488441155145,0.7539628268743718,0.7718998509311715,0.765403647900538,0.72548799052619,0.7759855771532544,0.7632681420637115,0.8070058919555261,0.8484592875863786,0.841207710660901,0.7133168700173484,0.6515037609172045,0.7360402465543958,[70.3125],to_label
0_17_mic1.wav,3.0,0.2828369140625,0.025747379613294947,31.820522733653586,-31.78533927572567,0.03413813164893617,1.0567916666666666,2500.51930608514,4644.946808510638,4493.109786377177,0.0024233284732300886,1.0184946323054094,-381.9647645519821,165.44612382021884,12.2105283121979,4.193772371383234,2.6095714700744317,12.71969389328092,6.395631219266214,-6.290780876555587,-2.518183765939055,2.8397159051098657,3.3102149408064374,0.19378382520746,1.2668589604681995,9.207355993199048,8.209456095577869,10.747776872785709,12.685169214639501,19.04415975414701,15.613364688397766,17.029484986677616,0.7963056108283317,0.8445780145970282,0.8066919225009932,0.7589293113982896,0.7470322678026358,0.7377820162178897,0.7323299730773424,0.7316193272123843,0.7301611136689474,0.6902161451460388,0.6739121964335729,0.759130493285457,[108.17307692],to_label
0_17_mic2.wav,3.0,0.35260009765625,0.03199642449262257,49.14101665498068,-29.897971002006997,0.027738530585106384,0.9937708333333334,2078.736110960203,2986.9514627659573,4086.2392199634596,0.0013425053208974487,1.0417577534882574,-371.25635591409105,176.39952656580894,14.444704293561344,5.774085751287223,4.487022891738359,13.079085450597018,9.223586973614662,-4.26782083155584,-2.531886192099878,3.2129703097102364,4.65451444716532,0.4815333576104065,1.8664600925724957,9.58398654400643,8.090509804479632,11.141507202514221,13.02745705092197,19.080110163367085,14.486514010064205,16.542250412667048,0.8018396718210999,0.8550895719201447,0.7840345275650138,0.7324307522894089,0.7538517148038417,0.756295487927214,0.7203624549071118,0.7090960623097312,0.7153106036052184,0.706431746828166,0.7341923798250944,0.7560002758480965,[59.21052632],to_label
0_17_mic3.wav,3.0,0.30523681640625,0.02447372795147802,28.75024127246191,-32.22599743693259,0.0359215702570922,1.0897916666666667,2552.3308300712447,4742.603058510638,4404.46623942109,0.0029219449061098344,1.0084722209308654,-371.6873451779389,165.39394493414292,1.4077903625156671,4.710656589570131,1.0576985921594024,9.695704237042133,9.755652224132985,-3.7079695297358866,-4.168927298012236,2.686776611158909,3.273993920659483,0.8741166707970834,2.9245285948838733,9.081036074384022,8.19272702298656,10.889196014484993,13.024856906688797,18.450081740213548,14.342490654727024,16.698435449770052,0.7864142858524387,0.8840049470618484,0.7923204036321678,0.7410702197864611,0.7478037263983774,0.7818273589525401,0.7536742597841618,0.7178278388722362,0.7125010751149328,0.6798922629068898,0.6619556571583023,0.7027287615407339,[56.25],to_label
0_17_mic4.wav,3.0,0.314056396484375,0.03262868469164823,51.10229110593597,-29.728008657394987,0.025501440602836878,1.0117291666666666,1947.1069456295074,2645.8610372340427,3898.3479912404964,0.0010754395905699843,1.0254747268394069,-362.59039101613877,180.31453690360564,13.991808380789786,3.3368368995947137,-2.5679904240982374,7.795923478960834,10.591142823446718,0.9172519564168933,-2.430313917944766,-1.3159225229160587,-0.7363116904748771,1.6102874348848144,5.348917402843138,9.595645703233087,8.195115525792243,11.363653578903248,12.48913332491666,19.5441285340351,15.460268793848753,16.567861141877327,0.7883752317340644,0.8024211172809149,0.7205944166939456,0.7644901440162659,0.7950248174434731,0.7893633591085808,0.7846196485451622,0.7994809193482958,0.722631796936001,0.6032001536965144,0.6358996199019157,0.7226694455257443,[62.5],to_label
