session_id,tdoa_12,tdoa_13,tdoa_14,tdoa_23,tdoa_24,tdoa_34,onset_diff_12,onset_diff_13,onset_diff_14,intensity_ratio_12,intensity_ratio_13,intensity_ratio_14,intensity_ratio_24,energy_ratio_1,energy_ratio_2,energy_ratio_3,energy_ratio_4,first_mic,loudest_mic,estimated_direction_deg,duration,rms,db,spectral_centroid,spectral_rolloff,label
150_39,0.6847083333333334,2.0910208333333333,0.31185416666666665,1.3772291666666667,-0.4099375,-1.7791041666666667,-0.00375,-0.003958333333333334,0.0,0.627514148888066,0.9173879837028944,0.7412321299985305,1.1812197881272544,0.15777877493765624,0.20580273872562535,0.28837532008988603,0.3480431662468267,1,2,197.24120940017474,3.0,0.0238868164898019,-32.43683453753089,2344.533736341604,4036.402925531915,150
150_3,-1.5264166666666668,-1.2854166666666667,-0.7379375,0.24070833333333333,0.7885,0.547375,0.7661041666666667,0.7661041666666667,-0.7373333333333333,0.7843260188075379,1.0101869681326106,0.7392272727261717,0.9424999999985962,0.14356974433342723,0.30884229540763175,0.18943167025984248,0.3581562899990962,2,4,37.93207752216873,2.989333333333333,0.0370298983390101,-28.62894960477579,2760.0491145493384,5316.892793594306,150
150_40,0.6924166666666667,-0.2621875,0.31466666666666665,-0.9783333333333334,-0.3778958333333333,0.5826875,-0.008812500000000001,-2.0833333333333316e-05,-0.026458333333333334,0.7043888747099921,0.6688067837647589,0.570763982216613,0.8102967021579085,0.13638902037861853,0.29251514257558536,0.2226164671555863,0.3484793698902023,1,4,266.02645580712567,3.0,0.0192514152153513,-34.31074677967019,2475.7106967068644,4420.79454787234,150
150_41,0.6877291666666666,-0.2748333333333333,0.31733333333333336,1.3213541666666666,-0.3701875,0.6124166666666667,0.008187499999999999,0.002604166666666666,0.008437499999999999,0.7223320158073531,0.808628318580407,0.6469742228099127,0.895674300251206,0.13125992237390638,0.3659817940112635,0.18302886615294486,0.3197294174618783,4,4,266.7164799842486,3.0,0.0197493625283489,-34.088938359691355,2674.9902440890164,5175.531914893617,150
150_42,0.6902708333333333,1.93575,-2.1336875,1.24975,-0.4942916666666667,0.6175416666666667,0.00010416666666666667,-0.0076875,-2.083333333333333e-05,0.8090945782286408,0.8381881533062765,0.5518950169754901,0.6821143433952142,0.16314667806755473,0.1886608377384584,0.16656881481074245,0.48162366938323875,2,4,272.0071726149987,3.0,0.0245653228023265,-32.193550491945004,2524.618526386851,4984.291888297872,150
150_43,0.6626875,1.8692291666666667,0.15552083333333333,-1.0734583333333334,-0.4991875,0.574375,-0.0006666666666666666,-0.004229166666666667,0.0,0.7762303948045652,0.6130926954271584,0.521624568415674,0.671997092493002,0.1308553869680187,0.21021729331012953,0.32230252087878997,0.33662479884305513,1,4,206.60936709552112,3.0,0.0200967636384903,-33.93747750500066,2391.3712592959705,4335.272606382979,150
150_44,0.6439166666666667,-0.3857291666666667,0.15191666666666667,-1.0294791666666667,-0.5001458333333333,0.5294375,0.0159375,0.015458333333333334,-0.012416666666666666,0.932563705472257,0.7222767419012467,0.6452367036799977,0.6918955776327029,0.13946167356758177,0.2608527166553958,0.20949930760483876,0.39018630217217515,2,4,283.36641910493154,3.0,0.01848523898703,-34.66349860480723,2745.4280538411285,5991.85505319149,150
150_46,0.5878541666666667,2.5548125,2.8627083333333334,1.9669791666666667,2.475875,0.5089375,0.002458333333333333,0.0033125000000000003,0.0038333333333333336,0.5881804623397396,0.7600578173903993,0.9614505561433027,1.6346183147869018,0.14027788840738392,0.44690278782689985,0.20781411579316136,0.20500520797254645,4,2,139.97599890154711,3.0,0.0186311247628576,-34.59521851775762,2712.776385428036,5534.82380319149,150
150_47,0.5519583333333333,0.04629166666666667,-0.10152083333333334,0.13252083333333334,-0.09683333333333333,0.5036666666666667,0.0,0.0,0.0,2.302325581362245,2.487908961554517,1.784693877531129,0.7751700680185711,0.3006568571240556,0.2844913033309494,0.14690459885730725,0.26794724068766584,1,1,272.4197531887461,3.0,0.0168649224980124,-35.46031300450132,2445.1516981606765,4254.155585106383,150
150_48,0.6666875,0.7604375,1.2786666666666666,0.08558333333333333,0.604,0.5185208333333333,0.000125,-0.148375,-0.059583333333333335,0.9538720024390932,0.6724453537178815,0.6356234096670913,0.6663613231529939,0.09127672946059019,0.2318087606602996,0.2500249437249932,0.4268895661541098,2,4,149.0260003201211,3.0,0.0162615782971052,-35.77674610854973,2680.2263215929875,5225.315824468085,150
150_49,0.6309583333333333,-0.7169791666666666,1.619875,0.42991666666666667,0.18389583333333334,0.5367291666666667,-0.004145833333333333,0.0,-0.00025,0.7215505421882533,3.1895316803831877,2.177953348355392,3.018434913431562,0.3216584518069664,0.4129087808471346,0.08755140054276817,0.17788136680311792,1,2,114.53705532506592,3.0,0.0227115728276887,-32.87505577692821,2366.6416060590263,4270.861037234043,150
150_4,-1.5223333333333333,1.1993125,-0.6937708333333333,0.2764375,0.8285416666666666,0.5522083333333333,0.20829166666666668,-1.2462291666666665,-0.6936041666666667,0.9808982035908898,0.9581213078299471,0.7399159853640975,0.7543249469251223,0.2728970646872766,0.239648924790962,0.14959443037149356,0.3378595801502658,2,4,106.96545561333667,2.989333333333333,0.0536072193340335,-25.415534390383204,2284.231794702689,3980.454848754448,150
150_50,0.611625,-0.6781041666666666,-0.12635416666666666,-1.2894791666666667,-0.7379791666666666,0.5515,-0.0019375,-0.7610625,-0.003854166666666667,0.7057038834923394,0.6047212978348778,0.6159957627097262,0.8728813559291735,0.13750566542774012,0.23497350535539008,0.21996383283405924,0.4075569963828025,1,3,298.59221097865935,3.0,0.0187248325299952,-34.55164115608384,2623.8429432220014,5205.452127659574,150
150_5,0.9099375,1.173,-0.71075,0.26295833333333335,0.8203125,0.5574166666666667,-0.07241666666666667,-0.8958125,-0.34010416666666665,1.0285369774900264,1.0550091289219288,0.7780818347656374,0.7564937885490058,0.13759442614519724,0.17175293057534988,0.1625800008223119,0.528072642457139,1,4,261.8838182787698,3.0,0.0404529681578074,-27.860992147190245,2452.342120289996,4212.184175531915,150
150_6,0.915875,1.07975,-0.7900625,-2.2563333333333335,-1.7058125,0.5505416666666667,0.9154583333333334,1.0796666666666668,1.4217083333333334,1.050752737224314,1.167754610555912,0.8171899946768326,0.7777186446680201,0.12556585735506592,0.2506156751054075,0.22486729252322746,0.3989511750162972,4,4,265.1469036130076,3.0,0.0384869211322332,-28.29373660187008,2451.2649357711084,4127.742686170212,150
150_7,-1.4998541666666667,-1.3513541666666666,-0.8032708333333334,0.1485625,-1.6882291666666667,0.5479791666666667,0.7804583333333334,0.7804375,0.7758958333333333,1.0266942882489707,1.1869440262735123,0.7875595913722676,0.7670828603847839,0.1403403179298188,0.30413587204125075,0.19885539806231775,0.3566684119666106,2,4,32.88644887977744,3.0,0.0382737831617152,-28.341972158443177,2428.6754486084296,4038.314494680851,150
150_8,-1.5111666666666668,-1.3517291666666666,-0.8323125,0.15939583333333332,0.678875,0.5194375,0.1423125,0.14764583333333334,-0.17485416666666664,1.0869565217369856,1.1911046588333754,0.8182972164281977,0.752833439113942,0.26276569533902483,0.21265110283634656,0.16978206608942265,0.35480113573520383,3,4,31.867128346474278,3.0,0.0514516542212549,-25.77201315348361,2517.8975081741787,4491.356382978724,150
150_9,0.9129166666666667,1.0495,-0.782125,0.13666666666666666,-1.6951041666666666,-1.8397708333333334,8.333333333333326e-05,-0.7494375,-0.36150000000000004,1.0443737127857318,1.0947272013583755,0.7583956492170927,0.7261726716508591,0.15061232282837278,0.1801946102449615,0.1413142684906386,0.5278787984360251,2,4,265.49043165003957,3.0,0.0413272712870851,-27.67526537786428,2227.233330968223,3322.390292553192,150
180_10,0.4434166666666667,-0.8953958333333333,-0.3067916666666667,0.955125,-0.7499583333333333,0.5886041666666667,8.333333333333334e-05,-0.10810416666666667,6.25e-05,0.9789440102038478,0.6000195541631149,0.6324196207728027,0.6460222588601434,0.11550256997629528,0.17955192572274584,0.3440667635841437,0.3608787407168094,2,3,308.7029555787086,3.0,0.0203442175865691,-33.83118015792963,2492.722030043336,4726.146941489362,180
180_11,0.4033333333333333,-0.9638125,-0.3770625,-1.3674791666666666,-0.780625,0.5867708333333334,0.027604166666666666,0.028270833333333332,0.022354166666666665,0.8943326677884648,0.5497026338130829,0.6335545642453748,0.7084104014771828,0.13440860688731926,0.22930950952646612,0.28412270098801007,0.3521591825981974,3,3,310.6658516118591,3.0,0.019694129388656,-34.11326426218987,2510.8626771537083,4864.36170212766,180
180_12,0.31285416666666666,-1.088625,1.78225,-1.4012916666666666,1.496875,0.5476458333333334,-0.00075,-0.008604166666666666,-0.0030416666666666665,0.8421828908517569,0.6050476832655981,0.6687606473571216,0.79408006814033,0.19358018887103792,0.31501041785484396,0.20006013101425688,0.2913492622598549,1,3,103.28013211880857,3.0,0.0253408205033984,-31.9235865461442,2385.6449167132723,4475.897606382979,180
180_13,0.33085416666666667,1.240625,-0.5633125,0.90975,1.4250625,-1.7962916666666666,-0.00016666666666666666,-0.06141666666666666,-0.002625,0.9584110139062949,0.6409936696699594,0.6974535587536158,0.7277186391125188,0.15500307796865043,0.2396051875185178,0.17620546546892638,0.42918626904389984,1,3,249.25634308377244,3.0,0.0241219820165981,-32.351740212610075,2092.4492789654314,3270.61170212766,180
180_14,0.3512708333333333,-1.022625,-0.5662916666666666,-1.3654583333333334,-0.9093958333333333,0.456125,0.0022291666666666666,0.0022291666666666666,0.0021458333333333334,0.8968489472898985,0.594121501449081,0.7423391812837048,0.8277192982424418,0.13344708095994648,0.20979815453500653,0.36065102460592247,0.2961037398991185,2,3,310.8871817895443,3.0,0.0214098820335504,-33.38771451201404,2353.2009033423,3946.309840425532,180
180_15,0.39797916666666666,-1.0744166666666666,-0.5895208333333334,-1.4723333333333333,1.2757083333333334,0.484625,0.0053125,0.004479166666666667,0.0047083333333333335,0.8512962423495637,0.5835080363363163,0.685630498531089,0.8053958944250568,0.11673170434264195,0.2872133318764494,0.24351287795779725,0.3525420858231055,2,3,310.11413779063065,3.0,0.0202694838039376,-33.86314622349722,2542.3401113272835,5132.313829787234,180
180_16,0.44083333333333335,1.2505,1.7145625,0.8093333333333333,1.2736875,0.4640416666666667,0.0020208333333333332,-0.0013541666666666667,0.0020208333333333332,0.9668387298558295,0.607708189949866,0.6526237989630045,0.6750079189080226,0.23004687320826397,0.2719871450016865,0.2135811718879638,0.2843848099020798,2,3,139.33219980847161,3.0,0.02837589419929,-30.941008876059097,1913.0694496528583,2566.821808510638,180
180_17,0.4355,-1.10475,1.6981041666666667,0.8035416666666667,1.2650625,0.45910416666666665,2.083333333333333e-05,-0.0235625,-0.0004791666666666667,0.722957928041288,0.6344097079369819,0.6624785223344386,0.9163445017149886,0.09777535938684508,0.1801815405987995,0.2826501374934092,0.43939296252094057,2,3,103.22305051741465,3.0,0.0188281158229022,-34.50386277462669,2379.9090847124226,4052.942154255319,180
180_18,0.4588333333333333,-1.1124791666666667,-0.6707708333333333,-1.5714166666666667,-1.1297291666666667,0.44164583333333335,0.05395833333333333,0.059354166666666666,0.058770833333333335,0.8194585020208942,0.6802142407033933,0.6702193708586547,0.8178807946992136,0.11509418088563378,0.231808459616159,0.30415771292782673,0.3489396465703746,3,4,308.2849207471068,3.0,0.020277927058906,-33.85952886888258,2635.60888604959,5704.870345744681,180
180_19,0.443375,1.1985208333333333,1.676125,-1.5436875,1.2329791666666667,0.47770833333333335,0.13077083333333334,0.13066666666666665,0.1305625,0.8660106899868347,0.7845273467562774,0.721777867771221,0.8334514528675397,0.17901234230169372,0.38901028322533643,0.1792357532723819,0.25274162120058197,2,4,139.3812699101273,3.0,0.024766719550636,-32.12263027197379,2553.4588725211347,5184.092420212766,180
180_1,-1.8158541666666668,-0.7746041666666666,-0.20754166666666668,-1.3116666666666668,-0.7446041666666666,0.5670625,-0.003479166666666667,-0.022125,-0.0003541666666666667,0.807867273210266,0.6657845407407855,0.720783096571133,0.8922048466003062,0.13336847513830644,0.34290348424331046,0.1905926779572909,0.33313536266108484,1,3,73.020773705865,3.0,0.0194603616916261,-34.21698184286218,2654.31525422418,5456.449468085107,180
180_20,0.43975,1.1998125,1.6530208333333334,0.7601458333333333,1.2132291666666666,0.45345833333333335,-0.0017291666666666666,-0.17391666666666666,-0.030979166666666665,0.7449786186310209,0.636867176246719,0.5827082910988147,0.7821812284587847,0.1606893259807117,0.2669094087373548,0.17632082263034196,0.3960804426515858,1,4,139.61642464631794,3.0,0.0242028591833869,-32.3226665195204,2109.1263120500435,3012.5498670212764,180
180_21,0.4335625,-1.2741041666666666,-0.7805,-1.6997291666666667,-1.2140208333333333,0.4937708333333333,0.0,-0.2845416666666667,0.0,0.751681812814277,0.6250245338547125,0.5336852689779212,0.7099882688098488,0.14362947987166824,0.24423703614630998,0.25040313964996513,0.3617303443320519,1,4,310.23686516025805,3.0,0.024797771516937,-32.111746916498845,1901.644324621476,2189.577792553192,180
180_22,0.46247916666666666,-1.3825833333333333,-0.87625,-1.845,-1.338625,0.5063958333333334,0.0006666666666666668,0.0012083333333333334,-0.014458333333333332,0.667652859958155,0.7231189176330768,0.6500586791826202,0.9736477115083854,0.11835676957935914,0.3332055682730592,0.21477145441524328,0.33366620773233313,3,4,310.1525976996122,3.0,0.0215834723852573,-33.31757367973852,2170.322407571674,2814.577792553192,180
180_23,0.4739375,0.9619166666666666,-0.8327916666666667,0.47975,1.01775,0.5378333333333334,0.0028333333333333335,0.0027708333333333335,0.0025625,0.7493428912754416,0.6731780616054461,0.5645364536436995,0.7533753375315314,0.18124022285244692,0.21286836770924816,0.22761044004955575,0.3782809693887439,2,4,267.17144667206935,3.0,0.0269338615839957,-31.394027521575577,2095.074269449159,2894.946808510638,180
180_24,0.5530833333333334,1.0273958333333333,1.5977083333333333,0.4580208333333333,-1.3857083333333333,0.5703333333333334,0.0,-0.0027083333333333334,-0.00041666666666666664,0.8155555555520622,0.7100261750286485,0.5804260861457793,0.7116941110779309,0.10514948057005251,0.19995217713900704,0.19299636196110032,0.5019019803298346,1,4,141.48465872152252,3.0,0.0197940544320781,-34.06930479544172,2482.3355725062743,4403.922872340426,180
180_25,0.5635416666666667,0.9588958333333333,-0.847875,-1.9415416666666667,-1.4194583333333333,-1.8068125,0.015791666666666666,0.012520833333333332,0.017770833333333333,0.7391200382563105,0.6538339502885855,0.5673641703360324,0.7676211453721409,0.11024314700959395,0.2347634230030582,0.3229368822432211,0.3320565477441213,4,4,267.7477421793752,3.0,0.020357596155667,-33.82547010384629,2581.7251681151265,5362.616356382979,180
180_26,0.5144375,-1.4093333333333333,-0.8395625,0.9280208333333333,-1.3543333333333334,0.5697916666666667,0.0,-0.00010416666666666667,-0.019145833333333334,0.45887942332773296,0.5674635332234002,0.5313982166555291,1.1580345285488574,0.0974162148083814,0.49136897645536204,0.16895848167191677,0.24225632706433467,1,2,309.70840222137195,3.0,0.0198219047109238,-34.05709231877751,2529.4916788087785,4685.422207446809,180
180_27,0.5239583333333333,1.337375,-0.36925,0.8133958333333333,1.4036041666666668,0.590125,8.333333333333334e-05,-0.01125,-0.014791666666666667,0.8706456107723493,0.9245376078877564,0.8102442187133618,0.930624594766534,0.2806261509556084,0.27813131173887906,0.16024678834109587,0.2809957489644113,2,4,241.54510454205197,3.0,0.0331039300977018,-29.60240887441994,2349.3145725371305,4189.99335106383,180
180_28,0.5750625,1.2383333333333333,1.8516666666666666,0.6710625,1.2606666666666666,0.5972708333333333,-0.0011458333333333333,-0.028958333333333332,-0.0170625,0.7768605074632201,0.6891018737860672,0.4882124055835815,0.628442816813871,0.11358043773216392,0.1913498490782307,0.1481780269560653,0.5468916862335352,1,4,140.43372391964763,3.0,0.0221354805642145,-33.09822089944893,2112.0094049598342,2847.3238031914893,180
180_29,0.6401458333333333,0.7119583333333334,-1.0236458333333334,0.07183333333333333,-1.6640625,-1.735875,0.056875,0.045208333333333336,0.06141666666666667,0.8563701231409758,0.6947063766200389,0.6832874196490001,0.7978879706128426,0.08817741783260492,0.19430339564284066,0.3354400587624169,0.38207912776213326,4,4,275.3511578610639,3.0,0.0207074132387861,-33.67748299156817,2900.16313803075,6107.629654255319,180
180_2,0.5166666666666667,1.6174166666666667,-0.14702083333333332,1.1006458333333333,-0.6636041666666667,0.5803125,0.0,-0.0251875,-0.04004166666666667,0.833035448312884,0.6598631429894264,0.6312641083498098,0.7577878103809447,0.1596495840150474,0.18864506086805408,0.15685064861330683,0.4948547065035853,1,4,222.07361188021042,3.0,0.0229563344529827,-32.78194913166324,2540.666618685419,5173.786569148936,180
180_30,-1.6576458333333333,-1.5659375,-0.9703541666666666,0.09964583333333334,0.6955,0.5958541666666667,0.07520833333333334,0.07520833333333334,0.07520833333333334,0.7872539831272497,0.7833993937950956,0.6373897372644517,0.8096367257871071,0.12106748321586684,0.3283251587697859,0.25299067560233557,0.29761668241200645,2,4,28.456177962750328,3.0,0.0219435906981308,-33.173846119341675,2678.9619969634477,5586.353058510638,180
180_31,0.6622708333333334,0.7905208333333333,1.4374791666666666,0.12820833333333334,0.7752291666666666,0.6468958333333333,-0.0001875,-0.010145833333333333,-0.020375,0.7496329757171583,0.8136798234828803,0.5952829342642358,0.7940991839273589,0.20818650513697204,0.2609019371165567,0.19779441597789854,0.3331171417685665,1,4,145.16678408052223,3.0,0.0264916068647932,-31.537833969742536,2238.0085901510074,3898.354388297872,180
180_32,0.6655625,0.8054791666666666,-0.875,0.14791666666666667,0.8287916666666667,0.6812708333333334,-0.013999999999999999,-0.03822916666666666,-0.011458333333333334,0.6638259699459799,0.5972558514911652,0.5090283748910852,0.7668099742024826,0.10977342086361976,0.21696672108975604,0.18218008772854521,0.49107977031807354,1,4,271.29257156859546,3.0,0.0201256538774834,-33.92500001179418,2688.962678476338,5387.882313829788,180
180_33,-1.658625,0.81925,-0.87725,2.4779375,0.7813958333333333,-1.6964791666666668,-0.005083333333333332,-0.001145833333333332,0.008,0.6582715547860699,0.7195825932478265,0.6017452655013259,0.91412922391107,0.1008579046794145,0.3076206312497387,0.2819650213555279,0.30955644271531396,4,4,87.87449647039178,3.0,0.0206396737936885,-33.70594341830567,2723.4999321708106,5814.162234042553,180
180_34,0.7652291666666666,0.7885416666666667,-0.9208333333333333,0.023354166666666665,0.6967291666666666,0.6652291666666666,0.04120833333333333,0.040999999999999995,0.017499999999999998,0.7997807017515124,0.7784418356429554,0.7147476727071611,0.893679568835935,0.1790903917202575,0.29799826354672365,0.21971239063276382,0.3031989541002489,2,4,272.24661575933453,3.0,0.0245661123283965,-32.19327133314198,2625.460015354804,5354.305186170212,180
180_35,0.7380416666666667,0.6900416666666667,-0.9151875,-0.04833333333333333,0.6640625,0.7123958333333333,-0.0012916666666666667,-0.0024375,-0.0664375,0.7356440173845682,0.7699030288488893,0.5856479373445779,0.796102358617058,0.16517344884087073,0.23587094022694374,0.2261167380679309,0.3728388728642477,1,4,273.8954139680365,3.0,0.0221769840841254,-33.081950303723985,2518.2919484535205,4902.67619680851,180
180_36,0.7574375,0.6795833333333333,-0.9270416666666667,-0.0781875,-1.684375,-1.6062916666666667,-0.04041666666666667,-0.23925000000000002,-0.005145833333333332,0.7112054519022115,0.6906053373809254,0.5448942908484247,0.7661559530920906,0.1056115284995956,0.19848701879388758,0.16997698380832757,0.5259244688981833,1,4,274.2009726243372,3.0,0.0194882370920863,-34.204548908127535,2733.128430080468,5886.801861702128,180
180_37,0.7268333333333333,0.6241666666666666,-0.9347083333333334,2.262770833333333,-1.6618333333333333,0.8164791666666666,0.024333333333333332,0.03495833333333333,0.03452083333333333,0.7171305461717132,0.6407241702194366,0.5728372093005795,0.7987906976719837,0.09865842518603034,0.3353380116668231,0.30880485392323614,0.2571987092239049,3,4,275.3387775433681,3.0,0.0193145149934077,-34.28232385848261,2905.4159356935925,6803.357712765957,180
180_38,-1.6909791666666667,0.4859583333333333,-1.0453958333333333,-0.08485416666666666,0.6455625,0.7302291666666667,0.0030208333333333333,0.0032916666666666667,-0.012583333333333334,0.8322720325996852,0.7274042742627076,0.6324397561191597,0.7598954804969612,0.2255095156742832,0.24541729714609242,0.2090435903357987,0.3200295968438188,3,4,66.57384978553509,3.0,0.0261453405763544,-31.652113930844223,2444.303637740011,4681.349734042553,180
180_39,0.6010625,0.5236666666666666,-1.0655416666666666,-0.07741666666666666,0.64125,0.7186458333333333,-0.0028125,-0.034083333333333334,-0.41010416666666666,0.8233797698331944,0.7084636230953497,0.6311635249307567,0.7665521404006762,0.11003653817009534,0.2464167426188124,0.18255013861058944,0.4609965806004965,1,4,279.23371536798794,3.0,0.0190220905293834,-34.41483511503994,2770.66821322556,5982.214095744681,180
180_3,0.5122916666666667,-0.78425,-0.18472916666666667,1.0778125,-0.7143125,0.5995625,0.010374999999999999,-0.005500000000000001,0.013083333333333332,1.191376701960811,0.8605616872442139,0.9045485871778498,0.7592464966661063,0.13373204446099077,0.20760061497944535,0.3232611525786128,0.3354061879809434,4,3,304.8026318228425,3.0,0.019097213722613,-34.380599830678534,2769.24189816268,5857.463430851064,180
180_40,0.5842291666666667,0.5270833333333333,-1.0471458333333334,-0.06533333333333333,-1.6313333333333333,-1.5656458333333334,-0.0026875000000000002,-0.44985416666666667,0.002375,0.645255003225614,0.6364215218061282,0.577022996245655,0.8942557490590491,0.09100345556229017,0.3839233865945534,0.2222899218146024,0.30278323602854906,4,4,279.05641447453036,3.0,0.0193591857706216,-34.2622582528748,2783.892302031756,6106.798537234043,180
180_41,0.6760833333333334,0.5465208333333333,-1.0165833333333334,-0.129625,0.6440208333333334,0.7737083333333333,0.00525,0.00525,-0.003395833333333333,0.830433686330407,0.7275237464077934,0.6282907287275289,0.7565814574566204,0.18326232722006142,0.275343464682525,0.2357099213810957,0.3056842867163115,2,4,277.9051255781109,3.0,0.0242692140093514,-32.29888577249167,2772.594795000015,5964.84375,180
180_42,0.6407916666666666,0.5054166666666666,1.2765416666666667,-0.13533333333333333,0.6358541666666667,0.770875,0.0,-0.0029375,-0.0494375,0.704288939049177,0.7028693383894912,0.5505200594336888,0.7816679049010389,0.16266775097573222,0.309931402749025,0.2100431929733189,0.3173576533019178,1,4,144.4905930036121,3.0,0.0234846599833058,-32.58431446478492,2193.649820536382,3559.175531914894,180
180_43,0.6383125,0.5692916666666666,-1.0735208333333333,-0.06908333333333333,-1.7118125,-1.6427916666666667,-0.0012916666666666667,-0.07475,-0.0548125,0.8879277923995116,0.7556812119892498,0.6759877839261166,0.7613094101904041,0.11155464683582186,0.21930000412529393,0.16748040562857197,0.5016649434103065,1,4,278.37815137579327,3.0,0.0200355779801655,-33.96396249271624,2665.8889365716554,5369.763962765957,180
180_44,-1.7258958333333334,-1.9266666666666667,-1.1687291666666666,-0.20075,-1.7660416666666667,0.7579375,-0.0002500000000000002,-0.13808333333333334,0.012770833333333334,0.7375415282363351,0.6512992455970933,0.5798507462668843,0.7861940298483432,0.1018799150222745,0.32466611423773006,0.28033502107617053,0.29311894966382007,4,4,19.798726146338012,3.0,0.0210961354617646,-33.51594189017192,2669.057862741013,5457.945478723404,180
180_45,0.572875,-1.9881041666666666,1.1495208333333333,-0.20402083333333335,0.5692916666666666,0.7733125,-0.0034583333333333337,6.25e-05,-0.011125,0.4289268535404404,0.8684652412371592,0.7340334941788199,1.7113255747889038,0.20597144329023573,0.26250583310292996,0.20718455657792054,0.32433816702890744,3,2,53.97828877618261,3.0,0.0259193065039229,-31.72753245195045,2424.4818927767246,4626.662234042553,180
180_46,0.5335416666666667,0.39029166666666665,1.2205416666666666,-0.14322916666666666,0.6869583333333333,0.8301666666666667,-0.017291666666666667,-0.0036458333333333334,-0.14633333333333334,0.66189079422138,0.649219873849588,0.5916103660361616,0.8938186951669569,0.11654789130254674,0.21847125858118174,0.20036848902559856,0.4646123610906667,1,4,139.5366622927973,3.0,0.0194616307894653,-34.216415415345395,2580.792452399954,4808.26130319149,180
180_47,-1.7874166666666667,0.3526666666666667,-1.1785625,2.140083333333333,-1.7185,-1.5466875,0.27375,0.21885416666666663,0.3093958333333333,0.7747643979031008,0.8372750933543697,0.675399361020344,0.8717480602438553,0.11199379420414765,0.3008199996403297,0.18640418075693369,0.4007820253985831,4,4,55.8533957851257,3.0,0.0200339852806013,-33.96465299251322,2725.024814062618,5807.097739361702,180
180_48,0.482125,0.23741666666666666,-1.3034375,-0.24470833333333333,0.5608541666666667,0.8052916666666666,0.007979166666666667,0.007854166666666667,0.007000000000000001,0.7883393829371788,0.32141700966514675,0.6102915349473131,0.7741482262007933,0.1770445270742176,0.2647251672592563,0.30468437383368474,0.2535459318328361,2,3,286.6209538834537,3.0,0.0266598827519446,-31.48283529788889,2459.774017776392,4704.288563829788,180
180_49,0.5058333333333334,0.27797916666666667,1.0905,-0.2278125,0.5846666666666667,0.8124375,-0.013291666666666667,-0.000875,-0.048604166666666664,0.821006564548479,0.875510442185429,0.6698803785018791,0.8159257275462654,0.17186942754082696,0.25417083450065586,0.24129153214391075,0.3326682058145996,1,4,139.48688838089052,3.0,0.0228787367080762,-32.81135919148241,2401.9849150227037,4285.073138297872,180
180_4,0.5198541666666666,-0.8103541666666667,-0.2033125,-1.3303125,-0.7234375,0.6069791666666666,-0.0228125,-0.00022916666666666658,-0.009104166666666667,0.625729442968103,0.5238148107008811,0.40997566909858935,0.6551963851215269,0.11855131989078702,0.31315294996918647,0.20299531072960197,0.36530041941041613,1,4,305.0247975940891,3.0,0.0171238255861385,-35.32798408548742,2571.2731117823178,5169.298537234043,180
180_50,0.5271041666666667,0.2578125,-1.2686458333333333,-0.26925,0.570875,0.8397916666666667,0.03947916666666666,-0.34858333333333336,0.03620833333333333,0.8382519151039222,0.7779720279690568,0.573749355336187,0.6844593433021808,0.1125909067371523,0.2162971028142812,0.17750420241109421,0.4936077880374666,2,4,285.71934008145536,3.0,0.0202492267780848,-33.87183111514732,2684.129576627537,5572.722739361702,180
180_5,0.50375,-0.7959166666666667,-0.198125,-1.3049375,1.6112291666666667,0.5800416666666667,0.00075,-0.0240625,-0.10995833333333334,0.8447939866331177,0.7002422983704921,0.7080027998106394,0.8380774614993629,0.21941728164722005,0.329779738364207,0.14833427150193793,0.3024687084866287,2,3,305.30356852197946,3.0,0.0266000089292482,-31.502364351320846,2276.4749294119456,3956.366356382978,180
180_6,0.47141666666666665,-0.8734583333333333,-0.2684166666666667,1.0178541666666667,-0.7589375,0.6050416666666667,0.0,-0.4713333333333333,8.333333333333334e-05,1.0235229002305881,0.6539073550193223,0.7718877178310245,0.754147970361608,0.16130868644303764,0.32638232528758404,0.17059785188696033,0.34171113638241285,4,3,307.6577629946414,3.0,0.0258052529206331,-31.765837599595127,2329.8677451113604,4275.349069148936,180
180_7,0.4948958333333333,-0.884,-0.29760416666666667,-1.3707708333333333,-0.7842083333333333,0.586375,-0.002875,0.0005416666666666666,-0.0028958333333333336,0.8397165259307123,0.5428404327889865,0.5675703220527316,0.6759070525864097,0.12003330512716406,0.18517234564446589,0.3402599786557344,0.35453437057262926,3,3,306.7042192579298,3.0,0.0198222459297626,-34.056942799157184,2647.4544511154413,5237.699468085107,180
180_8,0.4728125,-0.919875,-0.3033958333333333,-1.392625,-0.7762916666666667,0.5972916666666667,0.0160625,0.015791666666666666,0.0155625,0.8774294226090578,0.5878718752951941,0.7002151024540989,0.7980301143409771,0.11063249172400383,0.2939547103699461,0.2682760217464761,0.3271367761595685,2,3,308.23734716144537,3.0,0.0202410403532257,-33.875343385569785,2568.664327314685,5204.704122340426,180
180_9,-1.9234583333333333,1.4418541666666667,-0.323,0.9768958333333333,1.6005,-1.7626666666666666,0.0159375,-0.29108333333333336,-0.003479166666666665,1.0026670850277917,0.6021859983021076,0.6107607033620018,0.6091360856250039,0.2014128567495235,0.2125736412199758,0.1912138090582674,0.39479969297222745,2,3,109.26665486503595,3.0,0.0268168769605393,-31.431836011675117,2564.539925680692,5031.831781914893,180
